# room=440065813_vcom host=192.168.1.195 port=4901
[08:35:06.636][RX] 72782030  |  rx 0
[08:35:30.411][RX] 6c65436f64696e67202020202020202053776974636820746f206120424c4520  |  leCoding        Switch to a BLE 
[08:35:30.415][RX] 636f646564205048592e0d0a2020202020202020202020202020  |  coded PHY.\r\n              
[08:35:30.416][RX] 2020202020205b75696e74385d205241494c5f424c455f436f64696e675f7420  |        [uint8] RAIL_BLE_Coding_t 
[08:35:30.420][RX] 76616c75650d0a736574426c6553696d756c7363616e20202020  |  value\r\nsetBleSimulscan    
[08:35:30.422][RX] 2053776974636820746f206120424c452073696d756c7363616e205048592e0d  |   Switch to a BLE simulscan PHY.\r
[08:35:30.425][RX] 0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f200d0a5f5f  |  \n___________________ \r\n__
[08:35:30.426][RX] 5f5f5a5f576176655f4d6f64655f5f5f5f200d0a7365745a576176654d6f6465  |  __Z_Wave_Mode____ \r\nsetZWaveMode
[08:35:30.430][RX] 202020202020202053686f772f436f6e74726f6c205a2d576176  |          Show/Control Z-Wav
[08:35:30.431][RX] 65206d6f64652e0d0a20202020202020202020202020202020202020205b7569  |  e mode.\r\n                    [ui
[08:35:30.435][RX] 6e74386f70745d20303d44697361626c6520313d456e61626c  |  nt8opt] 0=Disable 1=Enabl
[08:35:30.438][RX] 650d0a20202020202020202020202020202020202020205b75696e74386f7074  |  e\r\n                    [uint8opt
[08:35:30.439][RX] 5d206f7074696f6e734269746d61736b0d0a6765745a57617665  |  ] optionsBitmask\r\ngetZWave
[08:35:30.442][RX] 4d6f64652020202020202020476574207468652063757272656e74205a2d5761  |  Mode        Get the current Z-Wa
[08:35:30.445][RX] 7665206d6f64652e0d0a7365745a57617665526567696f6e20  |  ve mode.\r\nsetZWaveRegion 
[08:35:30.446][RX] 202020202053657420746865205a2d5761766520726567696f6e2e0d0a202020  |       Set the Z-Wave region.\r\n   
[08:35:30.450][RX] 20202020202020202020202020202020205b75696e74385d2072  |                   [uint8] r
[08:35:30.451][RX] 6567696f6e3a20736565206c6973745a57617665526567696f6e730d0a706572  |  egion: see listZWaveRegions\r\nper
[08:35:30.455][RX] 666f726d5a77617665497263616c202020506572666f726d2049  |  formZwaveIrcal   Perform I
[08:35:30.456][RX] 5243414c206163726f737320616c6c206368616e6e656c73206f662074686520  |  RCAL across all channels of the 
[08:35:30.460][RX] 63757272656e74205a2d5761766520726567696f6e2e0d0a20  |  current Z-Wave region.\r\n 
[08:35:30.461][RX] 202020202020202020202020202020202020205b75696e74386f70745d205b30  |                     [uint8opt] [0
[08:35:30.465][RX] 3d5573652063616368656420495243414c2076616c7565735d2c  |  =Use cached IRCAL values],
[08:35:30.466][RX] 20313d466f72636520495243414c0d0a6765745a57617665526567696f6e2020  |   1=Force IRCAL\r\ngetZWaveRegion  
[08:35:30.470][RX] 20202020476574207468652063757272656e74205a2d576176  |      Get the current Z-Wav
[08:35:30.471][RX] 6520726567696f6e2e0d0a6c6973745a57617665526567696f6e73202020204c  |  e region.\r\nlistZWaveRegions    L
[08:35:30.474][RX] 69737420737570706f72746564205a2d5761766520726567696f  |  ist supported Z-Wave regio
[08:35:30.477][RX] 6e732e0d0a6765745a5761766542617564526174652020202047657420746865  |  ns.\r\ngetZWaveBaudRate    Get the
[08:35:30.480][RX] 206261756472617465206f66207468652063757272656e7420  |   baudrate of the current 
[08:35:30.481][RX] 5a2d57617665206368616e6e656c2e0d0a7365745a576176654e6f6465496420  |  Z-Wave channel.\r\nsetZWaveNodeId 
[08:35:30.484][RX] 202020202053657473205a2d57617665204e6f646549642e0d0a  |       Sets Z-Wave NodeId.\r\n
[08:35:30.487][RX] 20202020202020202020202020202020202020205b75696e7431365d206e6f64  |                      [uint16] nod
[08:35:30.490][RX] 6549640d0a7365745a57617665486f6d65496420202020202053  |  eId\r\nsetZWaveHomeId      S
[08:35:30.491][RX] 657473205a2d5761766520486f6d65496420616e642069747320686173682e0d  |  ets Z-Wave HomeId and its hash.\r
[08:35:30.495][RX] 0a20202020202020202020202020202020202020205b75696e  |  \n                    [uin
[08:35:30.496][RX] 7433325d20686f6d6549640d0a20202020202020202020202020202020202020  |  t32] homeId\r\n                   
[08:35:30.500][RX] 205b75696e74385d20686173680d0a7365745a576176654f7074  |   [uint8] hash\r\nsetZWaveOpt
[08:35:30.501][RX] 696f6e732020202020436f6e666967757265205a2d57617665206f7074696f6e  |  ions     Configure Z-Wave option
[08:35:30.505][RX] 732e0d0a20202020202020202020202020202020202020205b  |  s.\r\n                    [
[08:35:30.506][RX] 75696e74386f70745d206f7074696f6e734269746d61736b0d0a7365745a5761  |  uint8opt] optionsBitmask\r\nsetZWa
[08:35:30.510][RX] 76654c6f77506f7765722020202053657420746865207472616e  |  veLowPower    Set the tran
[08:35:30.511][RX] 736d697420706f77657220666f72206c6f772d706f7765722041434b696e672e  |  smit power for low-power ACKing.
[08:35:30.514][RX] 0d0a20202020202020202020202020202020202020205b696e  |  \r\n                    [in
[08:35:30.516][RX] 7433325d20706f7765723a20646563692d64426d20756e6c6573732027726177  |  t32] power: deci-dBm unless 'raw
[08:35:30.519][RX] 272069732061646465640d0a2020202020202020202020202020  |  ' is added\r\n              
[08:35:30.522][RX] 2020202020205b737472696e676f70745d2027726177273d756e697473206172  |        [stringopt] 'raw'=units ar
[08:35:30.525][RX] 652072617720706f776572206c6576656c0d0a6765745a5761  |  e raw power level\r\ngetZWa
[08:35:30.527][RX] 76654c6f77506f7765722020202047657420746865206c6f7720706f77657220  |  veLowPower    Get the low power 
[08:35:30.530][RX] 76616c7565732028646563692d64426d20616e6420726177292e  |  values (deci-dBm and raw).
[08:35:30.531][RX] 0d0a7a77617665526563656976654265616d2020202052756e20746865205a2d  |  \r\nzwaveReceiveBeam    Run the Z-
[08:35:30.535][RX] 57617665206265616d20646574656374696f6e20616c676f7269  |  Wave beam detection algori
[08:35:30.536][RX] 74686d2e0d0a7365744d666d4d6f646520202020202020202020536574204d46  |  thm.\r\nsetMfmMode          Set MF
[08:35:30.540][RX] 4d206d6f646520746f20656e61626c6564206f722064697361  |  M mode to enabled or disa
[08:35:30.541][RX] 626c65640d0a20202020202020202020202020202020202020205b75696e7438  |  bled\r\n                    [uint8
[08:35:30.545][RX] 5d20303d44697361626c6520313d456e61626c650d0a6765744d  |  ] 0=Disable 1=Enable\r\ngetM
[08:35:30.546][RX] 666d4d6f646520202020202020202020476574207468652063757272656e7420  |  fmMode          Get the current 
[08:35:30.550][RX] 4d464d206d6f640d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f  |  MFM mod\r\n________________
[08:35:30.551][RX] 5f5f20200d0a5f5f5f5f5241494c5f54696d65725f5f5f5f20200d0a73657454  |  __  \r\n____RAIL_Timer____  \r\nsetT
[08:35:30.555][RX] 696d657220202020202020202020202053657420746865205241  |  imer            Set the RA
[08:35:30.556][RX] 494c2074696d65722074696d656f75742e0d0a20202020202020202020202020  |  IL timer timeout.\r\n             
[08:35:30.560][RX] 202020202020205b75696e7433325d2074696d656f75743a20  |         [uint32] timeout: 
[08:35:30.562][RX] 706572206d6f64650d0a20202020202020202020202020202020202020205b73  |  per mode\r\n                    [s
[08:35:30.565][RX] 7472696e675d202772656c273d52656c61746976652027616273  |  tring] 'rel'=Relative 'abs
[08:35:30.566][RX] 273d4162736f6c7574650d0a74696d657243616e63656c202020202020202020  |  '=Absolute\r\ntimerCancel         
[08:35:30.570][RX] 43616e63656c20746865205241494c2074696d65722069662069  |  Cancel the RAIL timer if i
[08:35:30.573][RX] 74206973206163746976652e0d0a7072696e7454696d65725374617473202020  |  t is active.\r\nprintTimerStats   
[08:35:30.574][RX] 20205072696e742063757272656e742074696d657220636f6e  |    Print current timer con
[08:35:30.578][RX] 66696775726174696f6e2e0d0a656e61626c654d756c746954696d6572202020  |  figuration.\r\nenableMultiTimer   
[08:35:30.579][RX] 20436f6e74726f6c20746865206d756c746954696d6572204150  |   Control the multiTimer AP
[08:35:30.583][RX] 492e0d0a20202020202020202020202020202020202020205b75696e74385d20  |  I.\r\n                    [uint8] 
[08:35:30.584][RX] 303d44697361626c6520313d456e61626c650d0a7365744d75  |  0=Disable 1=Enable\r\nsetMu
[08:35:30.588][RX] 6c746954696d6572202020202020205365742061207370656369666963207469  |  ltiTimer       Set a specific ti
[08:35:30.589][RX] 6d65722074696d656f75742e0d0a202020202020202020202020  |  mer timeout.\r\n            
[08:35:30.593][RX] 20202020202020205b75696e74385d2074696d65723a20302e2e284e554d5f4d  |          [uint8] timer: 0..(NUM_M
[08:35:30.594][RX] 554c54495f54494d4552532d31290d0a202020202020202020  |  ULTI_TIMERS-1)\r\n         
[08:35:30.598][RX] 20202020202020202020205b75696e7433325d2074696d656f75743a20706572  |             [uint32] timeout: per
[08:35:30.599][RX] 206d6f64650d0a20202020202020202020202020202020202020  |   mode\r\n                   
[08:35:30.603][RX] 205b737472696e675d202772656c273d52656c61746976652027616273273d41  |   [string] 'rel'=Relative 'abs'=A
[08:35:30.604][RX] 62736f6c7574650d0a6d756c746954696d657243616e63656c20  |  bsolute\r\nmultiTimerCancel 
[08:35:30.608][RX] 20202043616e63656c20612073706563696669632074696d6572206966206974  |     Cancel a specific timer if it
[08:35:30.611][RX] 206973206163746976652e0d0a202020202020202020202020  |   is active.\r\n            
[08:35:30.612][RX] 20202020202020205b75696e74385d2074696d65723a20302e2e284e554d5f4d  |          [uint8] timer: 0..(NUM_M
[08:35:30.615][RX] 554c54495f54494d4552532d31290d0a6765744d756c74695469  |  ULTI_TIMERS-1)\r\ngetMultiTi
[08:35:30.616][RX] 6d65725374617473202047657420696e666f726d6174696f6e2061626f757420  |  merStats  Get information about 
[08:35:30.620][RX] 612073706563696669632074696d65722e0d0a202020202020  |  a specific timer.\r\n      
[08:35:30.621][RX] 20202020202020202020202020205b75696e74385d2074696d65723a20302e2e  |                [uint8] timer: 0..
[08:35:30.625][RX] 284e554d5f4d554c54495f54494d4552532d31290d0a64656c61  |  (NUM_MULTI_TIMERS-1)\r\ndela
[08:35:30.627][RX] 79557320202020202020202020202020446f206120626c6f636b696e67206465  |  yUs             Do a blocking de
[08:35:30.630][RX] 6c617920666f722061207370656369666965642074696d652e  |  lay for a specified time.
[08:35:30.633][RX] 0d0a20202020202020202020202020202020202020205b75696e7433325d2064  |  \r\n                    [uint32] d
[08:35:30.634][RX] 656c617955730d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f  |  elayUs\r\n__________________
[08:35:30.638][RX] 5f5f0d0a5f5f5f5f4175746f5f41434b5f696e675f5f5f5f0d0a6175746f4163  |  __\r\n____Auto_ACK_ing____\r\nautoAc
[08:35:30.640][RX] 6b436f6e66696720202020202020436f6e66696775726520616e  |  kConfig       Configure an
[08:35:30.643][RX] 6420656e61626c65206175746f2d41434b2066756e6374696f6e616c6974792e  |  d enable auto-ACK functionality.
[08:35:30.645][RX] 0d0a20202020202020202020202020202020202020205b7374  |  \r\n                    [st
[08:35:30.646][RX] 72696e675d2064656661756c7453746174653a202769646c65272f277278270d  |  ring] defaultState: 'idle'/'rx'\r
[08:35:30.650][RX] 0a20202020202020202020202020202020202020205b75696e74  |  \n                    [uint
[08:35:30.651][RX] 31365d2069646c65546f527855730d0a20202020202020202020202020202020  |  16] idleToRxUs\r\n                
[08:35:30.655][RX] 202020205b75696e7431365d207475726e61726f756e645469  |      [uint16] turnaroundTi
[08:35:30.656][RX] 6d6555730d0a20202020202020202020202020202020202020205b75696e7431  |  meUs\r\n                    [uint1
[08:35:30.660][RX] 365d2061636b54696d656f757455733a20746f2041434b277320  |  6] ackTimeoutUs: to ACK's 
[08:35:30.661][RX] 73796e632d6465746563740d0a6175746f41636b44697361626c652020202020  |  sync-detect\r\nautoAckDisable     
[08:35:30.665][RX] 2044697361626c65206175746f2d41434b2e20557365206175  |   Disable auto-ACK. Use au
[08:35:30.666][RX] 746f41636b436f6e66696720746f207265656e61626c652e0d0a73657441636b  |  toAckConfig to reenable.\r\nsetAck
[08:35:30.670][RX] 5061796c6f616420202020202020536574207468652041434b20  |  Payload       Set the ACK 
[08:35:30.671][RX] 7061796c6f616420746f207472616e736d69742e0d0a20202020202020202020  |  payload to transmit.\r\n          
[08:35:30.675][RX] 202020202020202020205b75696e7431365d206f66667365740d  |            [uint16] offset\r
[08:35:30.676][RX] 0a20202020202020202020202020202020202020205b75696e74386f70745d20  |  \n                    [uint8opt] 
[08:35:30.680][RX] 6279746530206279746531202e2e2e0d0a73657441636b4c65  |  byte0 byte1 ...\r\nsetAckLe
[08:35:30.681][RX] 6e677468202020202020202053657420686f77206d756368206461746120746f  |  ngth        Set how much data to
[08:35:30.685][RX] 206c6f616420696e746f2074686520545841434b204649464f2e  |   load into the TXACK FIFO.
[08:35:30.686][RX] 0d0a20202020202020202020202020202020202020205b75696e7431365d206c  |  \r\n                    [uint16] l
[08:35:30.690][RX] 656e67746842797465730d0a7072696e7441636b5061636b65  |  engthBytes\r\nprintAckPacke
[08:35:30.691][RX] 742020202020205072696e74207468652063757272656e7420545841434b2070  |  t      Print the current TXACK p
[08:35:30.695][RX] 61796c6f6164206461746120616e642062797465206c656e6774  |  ayload data and byte lengt
[08:35:30.696][RX] 682e0d0a6765744175746f41636b202020202020202020204765742074686520  |  h.\r\ngetAutoAck          Get the 
[08:35:30.700][RX] 63757272656e74207374617465206f66206175746f2d41434b  |  current state of auto-ACK
[08:35:30.701][RX] 696e672e0d0a6175746f41636b50617573652020202020202020506175736520  |  ing.\r\nautoAckPause        Pause 
[08:35:30.705][RX] 6f7220526573756d65206175746f2d41434b696e670d0a202020  |  or Resume auto-ACKing\r\n   
[08:35:30.706][RX] 20202020202020202020202020202020205b75696e74385d20313d5061757365  |                   [uint8] 1=Pause
[08:35:30.710][RX] 527820303d526573756d6552780d0a20202020202020202020  |  Rx 0=ResumeRx\r\n          
[08:35:30.711][RX] 202020202020202020205b75696e74385d20313d5061757365547820303d5265  |            [uint8] 1=PauseTx 0=Re
[08:35:30.715][RX] 73756d6554780d0a736574547841636b4f7074696f6e73202020  |  sumeTx\r\nsetTxAckOptions   
[08:35:30.716][RX] 2020436f6e74726f6c206175746f2d41434b20726573706f6e736520666f7220  |    Control auto-ACK response for 
[08:35:30.720][RX] 6a75737420746865206e65787420726563656976652e0d0a2020  |  just the next receive.\r\n  
[08:35:30.721][RX] 2020202020202020202020202020202020205b75696e74385d20313d63616e63  |                    [uint8] 1=canc
[08:35:30.725][RX] 656c41636b20303d73656e6441636b0d0a2020202020202020  |  elAck 0=sendAck\r\n        
[08:35:30.726][RX] 2020202020202020202020205b75696e74385d20313d75736554784275662030  |              [uint8] 1=useTxBuf 0
[08:35:30.729][RX] 3d757365547841636b4275660d0a736574547841636b44697265  |  =useTxAckBuf\r\nsetTxAckDire
[08:35:30.732][RX] 6374202020202020436f6e74726f6c206469726563742061636365737320746f  |  ct      Control direct access to
[08:35:30.735][RX] 20545841434b204649464f20285241494c5f4765744175746f  |   TXACK FIFO (RAIL_GetAuto
[08:35:30.736][RX] 41636b4669666f292e0d0a20202020202020202020202020202020202020205b  |  AckFifo).\r\n                    [
[08:35:30.740][RX] 75696e74385d20303d696e6469726563742d6163636573732031  |  uint8] 0=indirect-access 1
[08:35:30.741][RX] 3d6469726563742d6163636573730d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f  |  =direct-access\r\n________________
[08:35:30.745][RX] 5f5f5f5f5f5f0d0a5f5f5f5f4750494f5f46756e6374696f6e  |  ______\r\n____GPIO_Function
[08:35:30.746][RX] 735f5f5f5f0d0a7365744770696f4f757450696e202020202020205365742061  |  s____\r\nsetGpioOutPin       Set a
[08:35:30.750][RX] 204750494f2070696e2064617461206f7574206269742e0d0a20  |   GPIO pin data out bit.\r\n 
[08:35:30.751][RX] 202020202020202020202020202020202020205b737472696e675d206770696f  |                     [string] gpio
[08:35:30.755][RX] 506f72743a2073746172742066726f6d20273027206f72202761  |  Port: start from '0' or 'a
[08:35:30.756][RX] 27206f72202741270d0a20202020202020202020202020202020202020205b75  |  ' or 'A'\r\n                    [u
[08:35:30.760][RX] 696e74385d206770696f50696e0d0a20202020202020202020  |  int8] gpioPin\r\n          
[08:35:30.761][RX] 202020202020202020205b75696e74385d2073746174653a20302f310d0a7365  |            [uint8] state: 0/1\r\nse
[08:35:30.765][RX] 74416e7444697650696e2020202020202020536574206f757470  |  tAntDivPin        Set outp
[08:35:30.766][RX] 75742070696e20666f7220616e74656e6e61206469766572736974792e0d0a20  |  ut pin for antenna diversity.\r\n 
[08:35:30.770][RX] 202020202020202020202020202020202020205b75696e7438  |                     [uint8
[08:35:30.772][RX] 5d20416e74656e6e6130206770696f506f72742028303d412c20313d422c2065  |  ] Antenna0 gpioPort (0=A, 1=B, e
[08:35:30.775][RX] 74632e290d0a2020202020202020202020202020202020202020  |  tc.)\r\n                    
[08:35:30.776][RX] 5b75696e74385d20416e74656e6e6130206770696f50696e0d0a202020202020  |  [uint8] Antenna0 gpioPin\r\n      
[08:35:30.780][RX] 20202020202020202020202020205b75696e74385d20416e74  |                [uint8] Ant
[08:35:30.781][RX] 656e6e6131206770696f506f72742028303d412c20313d422c206574632e290d  |  enna1 gpioPort (0=A, 1=B, etc.)\r
[08:35:30.786][RX] 0a20202020202020202020202020202020202020205b75696e74385d20416e74656e6e6131206770696f50696e0d0a2020202020202020202020  |  \n                    [uint8] Antenna1 gpioPin\r\n           
[08:35:30.790][RX] 2020202020202020205b75696e74386f70745d20416e74656e6e  |           [uint8opt] Antenn
[08:35:30.792][RX] 6130206770696f50696e2053746174653a20303d44697361626c65205b313d45  |  a0 gpioPin State: 0=Disable [1=E
[08:35:30.795][RX] 6e61626c655d0d0a2020202020202020202020202020202020  |  nable]\r\n                 
[08:35:30.796][RX] 2020205b75696e74386f70745d20416e74656e6e6131206770696f50696e2053  |     [uint8opt] Antenna1 gpioPin S
[08:35:30.800][RX] 746174653a20303d44697361626c65205b313d456e61626c655d  |  tate: 0=Disable [1=Enable]
[08:35:30.801][RX] 0d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f0d0a5f  |  \r\n___________________________\r\n_
[08:35:30.804][RX] 5f5f5f446961676e6f737469635f616e645f546573745f5f5f  |  ___Diagnostic_and_Test___
[08:35:30.807][RX] 5f0d0a676574436f6e666967496e646578202020202020476574207468652069  |  _\r\ngetConfigIndex      Get the i
[08:35:30.810][RX] 6e646578206f66207468652063757272656e74206d756c74692d  |  ndex of the current multi-
[08:35:30.811][RX] 50485920726164696f20636f6e6669672e0d0a20202020202020202020202020  |  PHY radio config.\r\n             
[08:35:30.815][RX] 202020202020205365652074686520656e747269657320696e  |         See the entries in
[08:35:30.818][RX] 202a6368616e6e656c436f6e666967735b5d2e20537461727420776974682069  |   *channelConfigs[]. Start with i
[08:35:30.819][RX] 6e64657820302e0d0a736574436f6e666967496e646578202020  |  ndex 0.\r\nsetConfigIndex   
[08:35:30.823][RX] 20202041637469766174652061206d756c74692d50485920726164696f20636f  |     Activate a multi-PHY radio co
[08:35:30.824][RX] 6e66696775726174696f6e2e0d0a202020202020202020202020  |  nfiguration.\r\n            
[08:35:30.828][RX] 20202020202020205365652074686520656e747269657320696e202a6368616e  |          See the entries in *chan
[08:35:30.829][RX] 6e656c436f6e666967735b5d2e205374617274207769746820  |  nelConfigs[]. Start with 
[08:35:30.833][RX] 696e64657820302e0d0a20202020202020202020202020202020202020205b75  |  index 0.\r\n                    [u
[08:35:30.835][RX] 696e74385d206d756c7469506879496e6465780d0a7365744374  |  int8] multiPhyIndex\r\nsetCt
[08:35:30.837][RX] 756e65202020202020202020202020536574207468652076616c7565206f6620  |  une            Set the value of 
[08:35:30.840][RX] 4846584f204354554e452e2054686520726164696f206d7573  |  HFXO CTUNE. The radio mus
[08:35:30.841][RX] 742062652049444c452e0d0a2020202020202020202020202020202020202020  |  t be IDLE.\r\n                    
[08:35:30.845][RX] 5b75696e7431365d206374756e650d0a6765744374756e652020  |  [uint16] ctune\r\ngetCtune  
[08:35:30.846][RX] 20202020202020202020476574207468652076616c7565206f66204846584f20  |            Get the value of HFXO 
[08:35:30.850][RX] 4354554e450d0a7365744374756e6544656c74612020202020  |  CTUNE\r\nsetCtuneDelta     
[08:35:30.851][RX] 2020536574207468652076616c7565206f66204846584f204354554e45206465  |    Set the value of HFXO CTUNE de
[08:35:30.855][RX] 6c74610d0a20202020202020202020202020202020202020205b  |  lta\r\n                    [
[08:35:30.856][RX] 75696e7431365d2064656c74610d0a6765744374756e6544656c746120202020  |  uint16] delta\r\ngetCtuneDelta    
[08:35:30.860][RX] 202020476574207468652076616c7565206f66204846584f2043  |     Get the value of HFXO C
[08:35:30.861][RX] 54554e452064656c74610d0a73657450614374756e6520202020202020202020  |  TUNE delta\r\nsetPaCtune          
[08:35:30.865][RX] 536574207468652050414354554e452076616c756520666f72  |  Set the PACTUNE value for
[08:35:30.866][RX] 20545820616e642052582e0d0a20202020202020202020202020202020202020  |   TX and RX.\r\n                   
[08:35:30.870][RX] 205b75696e74385d20747850614374756e650d0a202020202020  |   [uint8] txPaCtune\r\n      
[08:35:30.871][RX] 20202020202020202020202020205b75696e74385d20727850614374756e650d  |                [uint8] rxPaCtune\r
[08:35:30.875][RX] 0a656e61626c65506143616c202020202020202020436f6e74  |  \nenablePaCal         Cont
[08:35:30.876][RX] 726f6c20504120706f7765722063616c6962726174696f6e2e0d0a2020202020  |  rol PA power calibration.\r\n     
[08:35:30.880][RX] 2020202020202020202020202020205b75696e74385d20303d44  |                 [uint8] 0=D
[08:35:30.882][RX] 697361626c6520313d456e61626c650d0a73657444656275675369676e616c20  |  isable 1=Enable\r\nsetDebugSignal 
[08:35:30.885][RX] 2020202020436f6e6669677572652063686970207370656369  |       Configure chip speci
[08:35:30.886][RX] 666963206465627567206f75747075742e0d0a20202020202020202020202020  |  fic debug output.\r\n             
[08:35:30.890][RX] 20202020202020557365202773657444656275675369676e616c  |         Use 'setDebugSignal
[08:35:30.891][RX] 2068656c70206d652720666f72206d6f72652064657461696c732e0d0a202020  |   help me' for more details.\r\n   
[08:35:30.895][RX] 20202020202020202020202020202020205b737472696e675d  |                   [string]
[08:35:30.896][RX] 2070696e0d0a20202020202020202020202020202020202020205b737472696e  |   pin\r\n                    [strin
[08:35:30.900][RX] 675d207369676e616c0d0a202020202020202020202020202020  |  g] signal\r\n               
[08:35:30.901][RX] 20202020205b75696e7431366f70745d207369676e616c4f7074696f6e730d0a  |       [uint16opt] signalOptions\r\n
[08:35:30.905][RX] 73657444656275674d6f64652020202020202020436f6e74726f  |  setDebugMode        Contro
[08:35:30.906][RX] 6c204465627567206d6f646520776869636820616c6c6f777320667265714f76  |  l Debug mode which allows freqOv
[08:35:30.910][RX] 6572726964652e0d0a20202020202020202020202020202020  |  erride.\r\n                
[08:35:30.911][RX] 202020205b75696e7433325d20303d44697361626c6520313d456e61626c650d  |      [uint32] 0=Disable 1=Enable\r
[08:35:30.915][RX] 0a667265714f7665727269646520202020202020205365742074  |  \nfreqOverride        Set t
[08:35:30.916][RX] 686520726164696f206672657175656e63792e20526571756972657320646562  |  he radio frequency. Requires deb
[08:35:30.920][RX] 7567206d6f64652e0d0a202020202020202020202020202020  |  ug mode.\r\n               
[08:35:30.921][RX] 20202020205b75696e7433325d2066726571487a3a204f6e6c7920736d616c6c  |       [uint32] freqHz: Only small
[08:35:30.925][RX] 20646576696174696f6e732066726f6d207468650d0a20202020  |   deviations from the\r\n    
[08:35:30.927][RX] 2020202020202020202020202020202020202020202020202020202020202020  |                                  
[08:35:30.930][RX] 2063757272656e7420636f6e66696775726174696f6e206172  |   current configuration ar
[08:35:30.931][RX] 6520737570706f727465642e0d0a636f6e6669674469726563744d6f64652020  |  e supported.\r\nconfigDirectMode  
[08:35:30.934][RX] 2020436f6e66696775726520646972656374206d6f64650d0a20  |    Configure direct mode\r\n 
[08:35:30.937][RX] 202020202020202020202020202020202020205b75696e74385d2073796e6352  |                     [uint8] syncR
[08:35:30.940][RX] 783a20303d44697361626c6520313d456e61626c650d0a202020  |  x: 0=Disable 1=Enable\r\n   
[08:35:30.941][RX] 20202020202020202020202020202020205b75696e74385d2073796e6354783a  |                   [uint8] syncTx:
[08:35:30.945][RX] 20303d44697361626c6520313d456e61626c650d0a20202020  |   0=Disable 1=Enable\r\n    
[08:35:30.946][RX] 202020202020202020202020202020205b75696e74385d20646f7574506f7274  |                  [uint8] doutPort
[08:35:30.951][RX] 0d0a20202020202020202020202020202020202020205b75696e  |  \r\n                    [uin
[08:35:30.953][RX] 74385d20646f757450696e0d0a20202020202020202020202020202020202020  |  t8] doutPin\r\n                   
[08:35:30.954][RX] 205b75696e74385d2064636c6b506f72740d0a202020202020  |   [uint8] dclkPort\r\n      
[08:35:30.958][RX] 20202020202020202020202020205b75696e74385d2064636c6b50696e0d0a20  |                [uint8] dclkPin\r\n 
[08:35:30.959][RX] 202020202020202020202020202020202020205b75696e74385d  |                     [uint8]
[08:35:30.963][RX] 2064696e506f72740d0a20202020202020202020202020202020202020205b75  |   dinPort\r\n                    [u
[08:35:30.964][RX] 696e74385d2064696e50696e0d0a2020202020202020202020  |  int8] dinPin\r\n           
[08:35:30.967][RX] 2020202020202020205b75696e74386f70745d20646f75744c6f630d0a202020  |           [uint8opt] doutLoc\r\n   
[08:35:30.970][RX] 20202020202020202020202020202020205b75696e74386f7074  |                   [uint8opt
[08:35:30.972][RX] 5d2064636c6b4c6f630d0a20202020202020202020202020202020202020205b  |  ] dclkLoc\r\n                    [
[08:35:30.975][RX] 75696e74386f70745d2064696e4c6f630d0a6469726563744d6f  |  uint8opt] dinLoc\r\ndirectMo
[08:35:30.976][RX] 646520202020202020202020436f6e74726f6c20646972656374206d6f64652e  |  de          Control direct mode.
[08:35:30.980][RX] 0d0a20202020202020202020202020202020202020205b7569  |  \r\n                    [ui
[08:35:30.983][RX] 6e74385d20303d44697361626c6520313d456e61626c650d0a64697265637454  |  nt8] 0=Disable 1=Enable\r\ndirectT
[08:35:30.984][RX] 78202020202020202020202020436f6e74726f6c20545820696e  |  x            Control TX in
[08:35:30.988][RX] 20646972656374206d6f64652e0d0a2020202020202020202020202020202020  |   direct mode.\r\n                 
[08:35:30.989][RX] 2020205b75696e74385d20303d44697361626c6520313d456e  |     [uint8] 0=Disable 1=En
[08:35:30.992][RX] 61626c650d0a747843616e63656c202020202020202020202020537461727420  |  able\r\ntxCancel            Start 
[08:35:30.995][RX] 6120545820746861742077696c6c2062652063616e63656c6c65  |  a TX that will be cancelle
[08:35:30.996][RX] 642e0d0a20202020202020202020202020202020202020205b696e7433325d20  |  d.\r\n                    [int32] 
[08:35:31.000][RX] 64656c617955733a207768656e20746f2063616e63656c2069  |  delayUs: when to cancel i
[08:35:31.001][RX] 740d0a20202020202020202020202020202020202020205b75696e74386f7074  |  t\r\n                    [uint8opt
[08:35:31.005][RX] 5d2073746f704d6f64653a205b303d5241494c5f49444c455f41  |  ] stopMode: [0=RAIL_IDLE_A
[08:35:31.006][RX] 424f52545d20312d333d5241494c5f53746f704d6f64655f740d0a2020202020  |  BORT] 1-3=RAIL_StopMode_t\r\n     
[08:35:31.010][RX] 2020202020202020202020202020202020202020202020202020  |                            
[08:35:31.011][RX] 20202020202020202020342d373d342b5241494c5f49646c654d6f64655f740d  |            4-7=4+RAIL_IdleMode_t\r
[08:35:31.015][RX] 0a67657452616e646f6d202020202020202020202047657420  |  \ngetRandom           Get 
[08:35:31.016][RX] 72616e646f6d20646174612066726f6d2074686520726164696f2e0d0a202020  |  random data from the radio.\r\n   
[08:35:31.020][RX] 20202020202020202020202020202020205b75696e7431365d20  |                   [uint16] 
